|id|generator_name|country|ic_kw|technology|subsidy|accreditation|commissioned|rlf|alf|latest_data|latest_mwh_p_a|latest_rocs_p_a
13766|R03223NGNI|NIF3047 CONNOLLY|NI|5|Photovoltaic|RO|2013-12-18|2013-12-17|||2014-03|1.0|3.0
13767|R02922NGNI|4 Fairview Place|NI|5|Photovoltaic|RO|2013-11-28|2013-11-27|||2014-03|1.0|3.0
13768|R02448NGNI|NIF2703 DORAN|NI|4|Photovoltaic|RO|2013-10-18|2013-10-03|||2014-03|1.0|3.0
13769|R03562NGNI|14 Inglewood Avenue|NI|7|Photovoltaic|RO|2014-01-20|2014-01-17|||2014-03|1.0|3.0
13770|R03431NGNI|9 Limekiln Lane|NI|5|Photovoltaic|RO|2014-01-09|2013-07-24|||2014-03|1.0|3.0
13771|R03639NGNI|NIF0886 MCRORY|NI|6|Photovoltaic|RO|2014-01-31|2013-06-24|||2014-03|1.0|3.0
13772|R01012RWEN|Cross|England|1|Photovoltaic|FiT|2008-07-28|2008-07-02|8.4%|11.0%|2010-03|1.0|
13773|R02956NGNI|NIF1690 CASKEY|NI|6|Photovoltaic|RO|2013-12-05|2013-11-27|||2014-03|1.0|3.0
13774|R02847NGNI|21 Milburn Park|NI|3|Photovoltaic|RO|2013-11-27|2013-05-29|||2014-03|1.0|3.0
13775|R03561NGNI|NIF2858 SMITH|NI|5|Photovoltaic|RO|2014-01-20|2014-01-10|||2014-03|1.0|3.0
13776|R01214RWEN|Rose Cottage PV System|England|1|Photovoltaic|FiT|2008-10-16|2008-09-15|||2010-03|1.0|
13777|R00613RWEN|Mr David Thomas PV - Y (26/11/07), agent is GE|England|1|Photovoltaic|FiT|2007-11-01|2006-03-01|10.3%|11.0%|2011-03|1.0|
13778|R00982RWEN|Richard Goldup Solar PV|England|1|Photovoltaic|FiT|2008-07-15|2008-06-11|9.8%|13.1%|2011-03|1.0|
13779|R01572RWEN|Siobhan|England|1|Photovoltaic|FiT|2009-03-12|2009-02-25|8.8%|14.9%|2010-03|1.0|
13780|R01488RWEN|Tolley|England|1|Photovoltaic|FiT|2009-02-16|2009-02-13|7.0%|11.7%|2010-03|1.0|
13781|R00716RWEN|Webb - Y (8/2/2008) Agent is SSE|England|1|Photovoltaic|FiT|2008-02-01|2007-09-01|8.2%|8.1%|2010-03|1.0|
13782|R00738RWEN|Creswell Solar One|England|2|Photovoltaic|FiT|2008-04-21|2004-07-15|4.9%|0.0|2010-03||
13783|R01516RWEN|burnt wood|England|2|Photovoltaic|FiT|2009-02-23|2009-01-13|4.4%|7.5%|2010-03|1.0|
13784|R01461RWEN|PHEASANTS CROFT|England|1|Photovoltaic|FiT|2009-01-28|2008-12-01|6.8%|10.6%|2010-03|1.0|
13785|R02534RWEN|Rupert Crosbee Solar|England|2|Photovoltaic|FiT|2009-12-04|2009-09-18|2.0%|5.2%|2012-03|1.0|
13786|R00750RWEN|Number Ten|England|1|Photovoltaic|FiT|2008-04-22|2008-03-20|5.9%|9.2%|2010-03|1.0|
13787|R01452RWEN|Hollow Trees|England|2|Photovoltaic|FiT|2009-01-26|2008-12-11|5.1%|8.1%|2010-03|1.0|
13788|R00470RWEN|Christopher Lowe Solar PV -Y (28/08/2007), agent is GE|England|1|Photovoltaic|FiT|2007-08-01|2007-06-01|9.5%|9.6%|2010-03|1.0|
13789|R01851RWEN|Seawynde|England|1|Photovoltaic|FiT|2009-06-15|2009-05-21|||2010-03|1.0|
13790|R02215RWEN|Knoll House Solar Station|England|2|Photovoltaic|FiT|2009-09-17|2009-09-02|||2010-03|1.0|
13791|R02024RWEN|Heliosundridge|England|3|Photovoltaic|FiT|2009-08-03|2009-07-22|||2010-03|1.0|
13792|R01360RWEN|Angley|England|1|Photovoltaic|FiT|2008-09-01|2008-08-01|6.5%|9.4%|2010-03|1.0|
13793|G03203PVEN|8 Boleyn Close|England|2|Photovoltaic|RO|2010-02-03|2009-10-01|||2010-03|1.0|
13794|R01399RWEN|74 Tytherton Road|England|2|Photovoltaic|FiT|2008-12-19|2008-11-01|5.2%|7.5%|2010-03|1.0|
13795|R02614RWEN|Lessof|England|1|Photovoltaic|FiT|2009-12-14|2009-05-11|||2010-03|1.0|
13796|R02021RWEN|Dalehurst Road|England|1|Photovoltaic|FiT|2009-08-03|2009-07-23|||2010-03|1.0|
13797|R00764RWWA|11 Ffordd PV|Wales|1|Photovoltaic|FiT|2009-07-08|2008-08-11|||2010-03|1.0|
13798|R02341RWEN|1 Draycott Lodge|England|2|Photovoltaic|FiT|2009-10-19|2009-08-08|||2010-03|1.0|
13799|G01694NWEN|Sunnyside|England|5|On-shore wind|RO|||||2010-03|1.0|
13800|R01967RWEN|Toddington Village Hall|England|1|Photovoltaic|FiT|2009-07-17|2009-03-09|||2010-03|1.0|
13801|G03160PVEN|47 Brinsba Road|England|3|Photovoltaic|FiT|2010-01-26|2009-09-01|||2010-03|1.0|
13802|R02500RWEN|Dockers Barn|England|3|Photovoltaic|FiT|2009-11-19|2009-09-09|||2010-03|1.0|
13803|R01757RWEN|Willpower|England|1|Photovoltaic|FiT|2009-09-09|2009-02-20|||2010-03|1.0|
13804|G01718NWEN|Breamfield Farm|England|6|On-shore wind|FiT|2010-03-08|2010-03-04|||2010-03|1.0|
13805|R00176RWEN|Wilkinson Solar PV - Y, agent is GE|England|1|Photovoltaic|FiT|2006-12-01|2005-06-01|8.1%|8.1%|2009-03|1.0|
13806|G03764PVEN|33 Faraday Road|England|1|Photovoltaic|FiT|2010-03-23|2009-04-01|||2010-03|1.0|
13807|R00988RWEN|Parle PV|England|1|Photovoltaic|FiT|2008-07-16|2008-04-30|||2010-03|1.0|
13808|R02452RWEN|Sarah Higgs Solar|England|5|Photovoltaic|FiT|2009-11-12|2005-08-26|||2010-03|1.0|
13809|R02492RWEN|Sunnyvale|England|3|Photovoltaic|FiT|2009-11-19|2009-09-22|||2010-03|1.0|
13810|R02283RWEN|Lifestar|England|2|Photovoltaic|FiT|2009-10-05|2009-08-28|||2010-03|1.0|
13811|R02690RWEN|Parkside Primary School|England|4|Photovoltaic|RO|2009-12-23|2009-01-06|||2010-03|1.0|
13812|R01956RWEN|Anstey|England|1|Photovoltaic|FiT|2009-07-16|2009-07-09|||2010-03|1.0|
13813|R01993RWEN|Sunflower|England|2|Photovoltaic|FiT|2009-07-24|2006-05-01|||2010-03|1.0|
13814|R02448RWEN|white House Damgate Lane|England|3|Photovoltaic|FiT|2009-11-12|2009-11-06|||2010-03|1.0|
13815|R02668RWEN|Waiblingen|England|4|Photovoltaic|FiT|2009-12-17|2009-11-30|||2010-03|1.0|
13816|G03129PVEN|Lindens|England|3|Photovoltaic|RO|2010-01-25|2009-12-10|||2010-03|1.0|
13817|R02229RWEN|Highlands|England|3|Photovoltaic|FiT|2009-09-17|2006-01-13|||2010-03|1.0|
13818|R01811RWEN|Bella|England|1|Photovoltaic|FiT|2009-06-01|2009-03-25|||2010-03|1.0|
13819|R01983RWEN|Edgcumbe Electric|England|2|Photovoltaic|FiT|2009-07-23|2009-07-10|||2010-03|1.0|
13820|R02395RWEN|Stretchworth Power|England|3|Photovoltaic|FiT|2009-11-04|2009-10-27|||2010-03|1.0|
13821|R02529RWEN|Downs Cottage|England|1|Photovoltaic|FiT|2009-11-28|2008-07-01|||2010-03|1.0|
13822|R01196RWEN|Fairview Road|England|1|Photovoltaic|RO|2008-10-07|2008-09-25|8.4%|12.2%|2010-03|1.0|
13823|R02220RWEN|1 Parkside|England|1|Photovoltaic|FiT|2009-09-16|2008-05-01|||2010-03|1.0|
13824|G02849PVEN|Crow Link|England|3|Photovoltaic|RO|2009-11-16|2007-04-01|||2010-03|1.0|
13825|R00189RWEN|Hagues Solar PV - Y agent is GE|England|1|Photovoltaic|FiT|2006-12-01|2001-05-01|8.2%|6.8%|2010-03|1.0|
13826|R00660RWEN|JHill Solar PV -Y(14/01/2008),agent is GE|England|1|Photovoltaic|RO|2008-01-01|2006-11-01|13.4%|13.6%|2009-03|1.0|
13827|R01010RWEN|Glen Dale|England|1|Photovoltaic|FiT|2008-07-28|2008-06-30|8.0%|9.0%|2010-03|1.0|
13828|R01528RWEN|PV Front Roof Kind|England|6|Photovoltaic|FiT|2009-02-26|2009-01-30|1.5%|2.3%|2010-03|1.0|
13829|R00741RWWA|Trafalgar PV|Wales|1|Photovoltaic|FiT|2008-11-05|2008-10-16|8.3%|13.1%|2010-03|1.0|
13830|R01558RWEN|Dean Well|England|1|Photovoltaic|FiT|2009-03-09|2009-01-20|8.4%|14.5%|2010-03|1.0|
13831|R02675RWEN|George Reiss Solar|England|2|Photovoltaic|FiT|2009-11-26|2009-08-04|2.5%|6.8%|2012-03|1.0|
13832|R01503RWEN|Catchacre|England|1|Photovoltaic|FiT|2009-02-19|2009-02-04|8.4%|14.5%|2010-03|1.0|
13833|R01603RWEN|54 Ratcliffe Road|England|2|Photovoltaic|FiT|2009-03-27|2009-03-27|4.2%|7.3%|2010-03|1.0|
13834|R01329RWEN|38 Northamton Road|England|2|Photovoltaic|FiT|2008-11-19|2008-06-06|5.3%|8.5%|2010-03|1.0|
13835|R00467RWEN|Zedfabric Solar PV - Y (28/08/2007), agent is GE|England|1|Photovoltaic|FiT|2007-08-01|2007-06-01|5.5%|11.0%|2011-03|1.0|
13836|G04057PVEN|Richard and Elizabeth Darlington Solar PV|England|2|Photovoltaic|FiT|2010-03-30|2003-05-14|4.1%|5.1%|2012-03|1.0|
13837|G03957PVEN|Melvyn Teare Solar|England|2|Photovoltaic|FiT|2010-03-26|2009-06-23|4.2%|5.2%|2012-03|1.0|
13838|G03924PVEN|Harries Solar PV|England|1|Photovoltaic|FiT|2010-03-26|2006-05-20|7.3%|9.1%|2012-03|1.0|
13839|R01095RWEN|Esther Everett Solar PV|England|1|Photovoltaic|FiT|2008-09-04|2008-07-22|5.8%|7.6%|2011-03|1.0|
13840|R00885RWEN|Fernroyd|England|1|Photovoltaic|FiT|2008-06-12|2008-05-27|7.8%|9.0%|2010-03|1.0|
13841|G02685PVEN|Trollhaugen|England|2|Photovoltaic|RO|2009-10-05|2006-02-14|||2010-03|1.0|
13842|R02652RWEN|Christopher Reed Solar|England|3|Photovoltaic|FiT|2009-11-27|2007-11-12|||2010-03|1.0|
13843|R17307NGNI|Armstrong Engineering|NI|7|Photovoltaic|RO|2015-12-10|2015-09-28|||2016-03|1.0|2.0
13844|R02295RWEN|Rackham cottage Generating station|England|3|Photovoltaic|FiT|2009-10-05|2009-08-07|||2010-03|1.0|
13845|R00785RWWA|Brynhir|Wales|3|Photovoltaic|FiT|2009-12-10|2009-09-19|||2010-03|1.0|
13846|R16872NGNI|Home Generating Station|NI|4|Photovoltaic|RO|2015-11-09|2015-07-02|||2016-03|1.0|2.0
13847|R02058RWEN|Acorns-Solar|England|3|Photovoltaic|FiT|2009-08-10|2009-07-17|||2010-03|1.0|
13848|R21835NGNI|Kilkeel PV|NI|4|Photovoltaic|RO|2016-09-30|2016-09-23|||2017-03|1.0|2.0
13849|R00460RZEN|Scufield Wind|England|2|On-shore wind|FiT|2009-04-14|2009-02-17|||2010-03|1.0|
13850|R02198RWEN|weathervane|England|3|Photovoltaic|FiT|2009-09-09|2009-07-17|||2010-03|1.0|
13851|R00239RZEN|INGLETON WOOD|England|6|On-shore wind|FiT|2008-04-28|2006-12-21|||2009-03|1.0|
13852|R02046RWEN|Playle|England|2|Photovoltaic|FiT|2009-08-06|2009-06-23|||2010-03|1.0|
13853|R00774RWWA|Bryn Derfel|Wales|3|Photovoltaic|FiT|2009-09-23|2009-08-26|||2010-03|1.0|
13854|R01952RWEN|Sunnysue|England|1|Photovoltaic|FiT|2009-07-27|2009-04-15|||2010-03|1.0|
13855|R02041RWEN|Baker|England|2|Photovoltaic|FiT|2009-08-06|2008-01-15|||2010-03|1.0|
13856|R02020RWEN|Jenny Singledge|England|1|Photovoltaic|RO|2009-08-06|2009-07-07|||2010-03|1.0|
13857|R02945RWEN|Sunnymead|England|3|Photovoltaic|FiT|2010-02-15|2009-09-01|||2010-03|1.0|
13858|R21402NGNI|Thomas Gerard Bannon|NI|4|Photovoltaic|RO|2016-09-26|2016-09-26|||2017-03|1.0|2.0
13859|R02393RWEN|Brent Knoll Primary School|England|5|Photovoltaic|FiT|2009-11-04|2009-01-04|||2010-03|1.0|
13860|G03260PVEN|Priory Farm|England|4|Photovoltaic|RO|2010-02-15|2010-01-01|||2010-03|1.0|
13861|R01898RWEN|Yellow and Blue Power|England|1|Photovoltaic|FiT|2009-07-02|2009-04-01|||2010-03|1.0|
13862|R02027RWEN|Eco Solar Equipment|England|2|Photovoltaic|FiT|2009-08-06|2009-07-27|||2010-03|1.0|
13863|R00655RWEN|James Jeffery PV - Y (17/01/2008), agent is Good Energy|England|1|Photovoltaic|FiT|2008-01-01|2007-12-01|10.6%|10.8%|2010-03|1.0|
13864|G03910PVEN|John Powell Solar|England|3|Photovoltaic|FiT|2010-03-25|2009-12-07|1.6%|4.3%|2012-03|1.0|
13865|R02787RWEN|David Pearson Solar|England|2|Photovoltaic|FiT|2010-01-22|2009-10-12|1.9%|5.2%|2012-03|1.0|
13866|G01526PVWA|Roy Davies Solar|Wales|2|Photovoltaic|FiT|2010-03-12|2009-08-17|1.8%|5.0%|2012-03|1.0|
13867|R01302RWEN|143 Leylands Road|England|1|Photovoltaic|FiT|2008-11-12|2008-05-01|7.8%|11.0%|2010-03|1.0|
13868|R01297RWEN|8 Selmeston Road|England|1|Photovoltaic|FiT|2008-11-10|2008-10-24|8.7%|12.2%|2010-03|1.0|
13869|R02640RWEN|Dinah Penman Solar|England|2|Photovoltaic|FiT|2009-11-26|2009-09-25|1.9%|5.2%|2012-03|1.0|
13870|G02909PVEN|Valerie Forgan Solar|England|2|Photovoltaic|FiT|2009-12-08|2009-10-16|2.6%|7.2%|2012-03|1.0|
13871|R01273RWEN|Alan & Caroline Blandford Solar PV|England|2|Photovoltaic|FiT|2008-11-05|2008-10-16|2.1%|5.8%|2012-03|1.0|
13872|G02905PVEN|Cracks Housing Co-operative Solar PV|England|2|Photovoltaic|FiT|||4.1%|5.7%|2011-03|1.0|
13873|R01400RWEN|Bethel|England|1|Photovoltaic|FiT|2008-12-22|2008-12-02|7.9%|12.2%|2010-03|1.0|
13874|R01245RWEN|Whinfield|England|1|Photovoltaic|FiT|2008-10-28|2008-09-03|7.9%|12.2%|2010-03|1.0|
13875|R00762RWWA|Tyddyn Onn|Wales|2|Photovoltaic|FiT|2009-03-18|2009-01-29|4.0%|6.8%|2010-03|1.0|
13876|R01563RWEN|Hollyhock Cottage|England|2|Photovoltaic|FiT|2009-03-09|2004-10-08|4.0%|6.8%|2010-03|1.0|
13877|R01605RWEN|Runners Retreat|England|2|Photovoltaic|FiT|2009-03-26|2008-07-23|4.1%|7.5%|2010-03|1.0|
13878|R01240RWEN|Watcombe Road Watlington|England|1|Photovoltaic|RO|2008-10-28|2006-05-11|7.9%|12.2%|2010-03|1.0|
13879|R02639RWEN|Reginald Harris Solar|England|2|Photovoltaic|FiT|2009-12-16|2009-09-23|2.1%|6.1%|2012-03|1.0|
13880|G03712PVEN|Michael Boxall Solar|England|2|Photovoltaic|FiT|2010-03-19|2009-10-02|1.9%|5.5%|2012-03|1.0|
13881|R00143SZSC|Myres|Scotland|2|On-shore wind|FiT|2009-02-23|2008-09-11|4.0%|6.8%|2010-03|1.0|
13882|G03212PVEN|William Roberts Solar|England|3|Photovoltaic|FiT|2010-02-04|2009-10-22|1.5%|4.3%|2012-03|1.0|
13883|R01457RWEN|Detached Garage|England|1|Photovoltaic|FiT|2009-01-27|2008-10-16|8.0%|13.6%|2010-03|1.0|
13884|R00751RWWA|Ffordd PV|Wales|1|Photovoltaic|FiT|2009-03-10|2008-11-14|8.0%|13.6%|2010-03|1.0|
13885|R01222RWEN|56 Slater Road|England|1|Photovoltaic|FiT|2008-10-23|2005-11-01|6.4%|9.9%|2010-03|1.0|
13886|R00750RWWA|Hamdaoui PV|Wales|1|Photovoltaic|FiT|2009-03-04|2008-11-14|8.0%|13.6%|2010-03|1.0|
13887|R00838RWEN|Alpine Close|England|1|Photovoltaic|FiT|2008-05-27|2000-01-01|7.7%|9.5%|2010-03|1.0|
13888|R00967RWEN|Braemar PV|England|1|Photovoltaic|FiT|2008-07-09|2008-07-03|7.7%|9.5%|2010-03|1.0|
13889|R01113RWEN|Hubble Bubble Power|England|2|Photovoltaic|FiT|2008-09-11|2008-04-23|3.8%|4.7%|2010-03|1.0|
13890|R00541RWEN|Matthew Lockwood PV - Y (18/10/2007), agent is GE|England|1|Photovoltaic|FiT|2007-10-01|2007-09-01|9.3%|9.5%|2010-03|1.0|
13891|G01468PVSC|Howie Solar PV|Scotland|2|Photovoltaic|FiT|2010-03-26|2004-02-01|4.4%|5.7%|2012-03|1.0|
13892|R00669RWEN|Obridge House- Y (10/01/2008),agent is SSE|England|1|Photovoltaic|FiT|2008-01-01|2007-03-01|8.1%|11.0%|2010-03|1.0|
13893|G03594PVEN|Helen Hutt Solar|England|2|Photovoltaic|FiT|2010-03-16|2009-07-31|2.1%|6.1%|2012-03|1.0|
13894|R00828RWEN|Janet|England|1|Photovoltaic|FiT|2008-05-27|2005-06-17|7.3%|10.2%|2010-03|1.0|
13895|R01358RWEN|68 Holmes Avenue|England|1|Photovoltaic|FiT|2008-12-02|2008-11-01|7.6%|11.8%|2010-03|1.0|
13896|R00762RWEN|13 Delce Road|England|1|Photovoltaic|FiT|2008-05-02|2008-03-18|7.3%|6.8%|2010-03|1.0|
13897|R00868RWEN|RoofTwo|England|1|Photovoltaic|FiT|2008-06-09|2004-04-22|6.6%|9.1%|2010-03|1.0|
13898|R01340RWEN|Chatsworth|England|2|Photovoltaic|FiT|2008-11-27|2008-10-03|3.8%|5.9%|2010-03|1.0|
13899|R01126RWEN|Snowdrop|England|1|Photovoltaic|FiT|2008-09-15|2008-09-11|7.5%|10.4%|2010-03|1.0|
13900|R01499RWEN|Furzend|England|1|Photovoltaic|FiT|2009-02-19|2009-02-05|7.7%|13.1%|2010-03|1.0|
13901|R00047SWSC|Ordhead Garage|Scotland|2|Photovoltaic|FiT|2008-12-10|2008-02-19|3.9%|6.6%|2010-03|1.0|
13902|R02355RWEN|Natalie Holmes Solar|England|1|Photovoltaic|FiT|2009-10-30|2009-08-25|2.7%|7.8%|2012-03|1.0|
13903|R00744RWWA|Brohedydd|Wales|1|Photovoltaic|FiT|2008-11-20|2007-09-28|7.5%|11.8%|2010-03|1.0|
13904|R01310RWEN|Russley Green|England|1|Photovoltaic|FiT|2008-11-13|2008-10-28|7.5%|11.8%|2010-03|1.0|
13905|R01412RWEN|Kabega|England|1|Photovoltaic|FiT|2009-01-05|2008-12-08|7.3%|10.4%|2010-03|1.0|
13906|R02262RWEN|18 Penhayes Road|England|1|Photovoltaic|FiT|2009-09-25|2009-07-22|||2010-03|1.0|
13907|G01729NWEN|Cley Visitor Centre|England|6|On-shore wind|RO|2010-03-22|2007-03-01|||2010-03|1.0|
13908|R02305RWEN|Pandora|England|2|Photovoltaic|FiT|2009-10-12|2009-09-15|||2010-03|1.0|
13909|R02067RWEN|Montague|England|1|Photovoltaic|FiT|2009-08-10|2009-06-05|||2010-03|1.0|
13910|R01847RWEN|Baunton Plant|England|1|Photovoltaic|FiT|2009-06-15|2009-04-07|||2010-03|1.0|
13911|R01894RWEN|Juniper|England|1|Photovoltaic|FiT|2009-07-02|2009-04-17|||2010-03|1.0|
13912|R00789RWWA|Pontsarn Farm|Wales|4|Photovoltaic|FiT|2009-12-23|2005-05-25|||2010-03|1.0|
13913|R02213RWEN|63 Davies Road|England|2|Photovoltaic|FiT|2009-09-17|2009-08-17|||2010-03|1.0|
13914|G03322PVEN|Peter York Solar|England|2|Photovoltaic|FiT|2010-02-22|2009-11-24|2.0%|6.1%|2012-03|1.0|
13915|G03528PVEN|Martin Hobson Solar|England|3|Photovoltaic|FiT|2010-03-10|2009-09-04|1.4%|4.3%|2012-03|1.0|
13916|R02569RWEN|Murhill Farmhouse Barn|England|4|Photovoltaic|FiT|2009-12-10|2003-03-12|||2010-03|1.0|
13917|G03577PVEN|Brian Hoskins Solar|England|2|Photovoltaic|FiT|2010-03-15|2009-11-13|1.7%|5.1%|2012-03|1.0|
13918|R00657RZEN|GPS Wind Turbine|England|5|On-shore wind|FiT|2010-02-15|2009-01-16|||2010-03|1.0|
13919|G03317PVEN|Victoria and Alex Hurth Solar|England|1|Photovoltaic|FiT|2010-02-23|2009-12-23|2.6%|7.8%|2012-03|1.0|
13920|G03569PVEN|John Byrne Solar|England|2|Photovoltaic|FiT|2010-03-12|2010-01-18|2.1%|6.5%|2012-03|1.0|
13921|R02795RWEN|Elizabeth Mandeville Solar|England|1|Photovoltaic|FiT|2010-01-22|2009-11-03|3.4%|10.2%|2012-03|1.0|
13922|R00152RYEN|Little Salkeld Mill Hydro|England|2|Hydro|FiT|2009-12-22|2009-09-04|1.8%|5.5%|2012-03|1.0|
13923|R02382RWEN|15 Shearman Road|England|3|Photovoltaic|FiT|2009-10-30|2009-09-02|||2010-03|1.0|
13924|R02793RWEN|Elizabeth Drayson Cutcliffe Solar|England|2|Photovoltaic|FiT|2010-01-22|2009-09-03|1.7%|5.2%|2012-03|1.0|
13925|G04025PVEN|Devine Solar PV|England|1|Photovoltaic|RO|2010-03-29|2005-06-01|||2010-03|1.0|
13926|R00467RZEN|Greg Clare Wind|England|2|On-shore wind|FiT|2009-04-22|2008-10-22|||2010-03|1.0|
13927|G03185PVEN|16 Ffordd Haearn|England|3|Photovoltaic|RO|2010-01-28|2009-12-01|||2010-03|1.0|
13928|R02381RWEN|21 Kestrel Road|England|4|Photovoltaic|FiT|2009-10-30|2009-10-05|||2010-03|1.0|
13929|G03666PVEN|Gordon Balmer Solar|England|3|Photovoltaic|FiT|2010-03-18|2009-11-15|1.3%|4.0%|2012-03|1.0|
13930|R02336RWEN|Englestede Station|England|3|Photovoltaic|FiT|2009-10-15|2009-08-14|||2010-03|1.0|
13931|G03018PVEN|Noahs Ark|England|3|Photovoltaic|FiT|2009-12-17|2009-11-25|||2010-03|1.0|
13932|G03661PVEN|David Leedham Solar|England|3|Photovoltaic|FiT|2010-03-18|2009-10-30|1.2%|3.6%|2012-03|1.0|
13933|R01478RWEN|3 Church Street|England|1|Photovoltaic|FiT|2009-02-06|2008-12-15|||2009-03|1.0|
13934|G03309PVEN|Elaine Brook Solar|England|2|Photovoltaic|FiT|2010-02-18|2003-03-18|1.8%|5.5%|2012-03|1.0|
13935|R01923RWEN|Robbie|England|2|Photovoltaic|FiT|2009-07-07|2008-10-15|||2010-03|1.0|
13936|R01964RWEN|Sunny Pont|England|1|Photovoltaic|FiT|2009-07-18|2009-07-18|||2010-03|1.0|
13937|R02457RWEN|King Edward B|England|2|Photovoltaic|FiT|2009-11-12|2009-04-14|||2010-03|1.0|
13938|R02289RWEN|Porthkerry|England|2|Photovoltaic|FiT|2009-10-05|2009-09-03|||2010-03|1.0|
13939|R00107RWEN|Broadway Solar PV - Y, (11/01/07), agent is GE|England|1|Photovoltaic|FiT|2007-03-01|2006-05-01|||2008-03|1.0|
13940|R02287RWEN|Trooper|England|2|Photovoltaic|FiT|2009-10-05|2008-11-02|||2010-03|1.0|
13941|R02094RWEN|Rosie Dodds Solar|England|2|Photovoltaic|FiT|2009-08-19|2008-12-01|4.5%|6.8%|2011-03|1.0|
13942|G03131PVEN|Simon Waller Solar|England|2|Photovoltaic|FiT|2010-01-22|2009-11-13|1.7%|5.1%|2012-03|1.0|
13943|R02725RWEN|Everson|England|3|Photovoltaic|FiT|2010-01-14|2009-11-27|||2010-03|1.0|
13944|G03128PVEN|Peter Sanderson Solar|England|3|Photovoltaic|FiT|2010-01-22|2009-11-17|1.1%|3.4%|2012-03|1.0|
13945|R00459RZEN|Rachel Smith Wind|England|4|On-shore wind|FiT|2009-04-14|2008-07-11|||2010-03|1.0|
13946|G01531PVWA|Andrew Bull Solar|Wales|2|Photovoltaic|FiT|2010-03-18|2009-12-12|1.5%|4.4%|2012-03|1.0|
13947|R02549RWEN|Maxine Linnell Solar|England|2|Photovoltaic|FiT|2009-12-04|2009-09-25|2.4%|7.3%|2012-03|1.0|
13948|R00074SWSC|foxpower|Scotland|4|Photovoltaic|FiT|2009-11-03|2009-10-02|||2010-03|1.0|
13949|R01876RWEN|Almara|England|1|Photovoltaic|FiT|2009-06-29|2009-05-27|||2010-03|1.0|
13950|R01915RWEN|Manuel Saavedra & Estela Casupang Ching Solar|England|1|Photovoltaic|FiT|2009-07-06|2008-08-19|3.6%|10.9%|2012-03|1.0|
13951|R02370RWEN|Greenfield Road|England|3|Photovoltaic|FiT|2009-10-26|2009-06-12|||2010-03|1.0|
13952|R02845RWEN|Holly House|England|4|Photovoltaic|FiT|2010-01-28|2010-01-19|||2010-03|1.0|
13953|R02450RWEN|Shenley Primary School|England|4|Photovoltaic|FiT|2009-11-12|2009-08-18|||2010-03|1.0|
13954|R00775RWWA|Bower Farm|Wales|3|Photovoltaic|FiT|2009-10-15|2009-09-24|||2010-03|1.0|
13955|R03020RWEN|Graham King and Judy Masters Solar|England|3|Photovoltaic|FiT|2010-02-23|2009-12-11|1.4%|4.4%|2012-03|1.0|
13956|G01510PVWA|Manon Huws Solar|Wales|1|Photovoltaic|FiT|||5.1%|7.8%|2011-03|1.0|
13957|R00062SWSC|East Cambusmoon PV|Scotland|1|Photovoltaic|FiT|2009-07-07|2009-06-04|||2010-03|1.0|
13958|G03556PVEN|David Bossano Solar|England|2|Photovoltaic|FiT|2010-03-11|2009-09-04|1.8%|5.5%|2012-03|1.0|
13959|G03716PVEN|Brian Crewe Solar|England|2|Photovoltaic|FiT|2010-03-19|2009-11-01|1.7%|5.2%|2012-03|1.0|
13960|R02235RWEN|Buck PV|England|2|Photovoltaic|FiT|2009-09-23|2009-09-07|||2010-03|1.0|
13961|R02322RWEN|Merryfield One|England|3|Photovoltaic|FiT|2009-10-12|2009-09-28|||2010-03|1.0|
13962|G03938PVEN|Eastington Community Centre Solar|England|6|Photovoltaic|RO|2010-03-26|2009-07-29|||2010-03|1.0|
13963|R02669RWEN|Oskar Kraftl Solar|England|1|Photovoltaic|FiT|2009-11-26|2009-10-15|3.0%|9.1%|2012-03|1.0|
13964|R00735RWWA|Penylan Baptist Church|Wales|2|Photovoltaic|FiT|2008-09-22|2005-03-01|3.5%|4.8%|2010-03|1.0|
13965|R02181RWEN|Casterbridge|England|2|Photovoltaic|FiT|2009-09-09|2009-08-06|||2010-03|1.0|
13966|G02187PVEN|Heron House|England|1|Photovoltaic|RO|2009-04-29|2008-06-01|||2010-03|1.0|
13967|G03553PVEN|Raymond Waters Solar|England|2|Photovoltaic|FiT|2010-03-11|2009-11-10|2.0%|6.1%|2012-03|1.0|
13968|R02044RWEN|Camellias|England|1|Photovoltaic|FiT|2009-08-06|2009-07-15|||2010-03|1.0|
13969|R02446RWEN|windermere|England|3|Photovoltaic|FiT|2009-11-12|2009-09-24|||2010-03|1.0|
13970|R00442RZEN|Worfolk Cottage Wind|England|3|On-shore wind|FiT|2009-03-16|2008-07-16|2.0%|4.4%|2012-03|1.0|
13971|G03354PVEN|Susannah Temple Solar|England|2|Photovoltaic|FiT|2010-02-26|2009-08-12|||2010-03|1.0|
13972|R01988RWEN|First Harefield|England|1|Photovoltaic|FiT|2009-07-23|2009-04-09|||2010-03|1.0|
13973|R01149RWEN|Thirty Two MC|England|1|Photovoltaic|RO|2008-09-22|2008-09-16|7.2%|11.0%|2010-03|1.0|
13974|R00848RWEN|Otterway PV|England|1|Photovoltaic|FiT|2008-06-04|2008-05-01|||2010-03|1.0|
13975|R02317RWEN|Blossom|England|2|Photovoltaic|FiT|2009-10-12|2009-09-29|||2010-03|1.0|
